# logg    Teff                      
# [cm/s2] [K]   aLSM(u1)  bLSM(u2)    
# ----- ------ -------- --------
 4.50   6100   0.3276   0.2297
 5.00   6100   0.3237   0.2306
 5.50   6100   0.3148   0.2370
 6.00   6100   0.2964   0.2582
 2.50   6200   0.3339   0.3162
 3.00   6200   0.3398   0.2612
 3.50   6200   0.3425   0.2339
 4.00   6200   0.3451   0.2160
 4.50   6200   0.3216   0.2301
 5.00   6200   0.3166   0.2318
 5.50   6200   0.2945   0.2519
 6.00   6200   0.2815   0.2641
 2.50   6300   0.3217   0.3251
 3.00   6300   0.3330   0.2637
 3.50   6300   0.3374   0.2348
 4.00   6300   0.3383   0.2164
 4.50   6300   0.3174   0.2305
 5.00   6300   0.3089   0.2314
 5.50   6300   0.2821   0.2566
 6.00   6300   0.2714   0.2675
 2.50   6400   0.3181   0.3235
 3.00   6400   0.3257   0.2667
 3.50   6400   0.3309   0.2359
 4.00   6400   0.3332   0.2167
 4.50   6400   0.3115   0.2298
 5.00   6400   0.3030   0.2325
 5.50   6400   0.2727   0.2584
 6.00   6400   0.2621   0.2700
 2.50   6500   0.3100   0.3271
 3.00   6500   0.3182   0.2701
 3.50   6500   0.3237   0.2388
 4.00   6500   0.3276   0.2180
 4.50   6500   0.3079   0.2295
 5.00   6500   0.2982   0.2322
 5.50   6500   0.2674   0.2591
 6.00   6500   0.2555   0.2692
 2.50   6600   0.3022   0.3279
 3.00   6600   0.3107   0.2732
 3.50   6600   0.3176   0.2406
 4.00   6600   0.3215   0.2192
 4.50   6600   0.3014   0.2310
 5.00   6600   0.2939   0.2316
 5.50   6600   0.2603   0.2596
 6.00   6600   0.2480   0.2704
 2.50   6700   0.2895   0.3402
 3.00   6700   0.3034   0.2759
 3.50   6700   0.3089   0.2445
 4.00   6700   0.3158   0.2206
 4.50   6700   0.2969   0.2312
 5.00   6700   0.2895   0.2314
 5.50   6700   0.2553   0.2596
 6.00   6700   0.2415   0.2712
 2.50   6800   0.2783   0.3440
 3.00   6800   0.2962   0.2775
 3.50   6800   0.3011   0.2475
 4.00   6800   0.3096   0.2225
 4.50   6800   0.2930   0.2308
 5.00   6800   0.2856   0.2312
 5.50   6800   0.2506   0.2596
 6.00   6800   0.2357   0.2715
 2.50   6900   0.2712   0.3457
 3.00   6900   0.2888   0.2795
 3.50   6900   0.2964   0.2488
 4.00   6900   0.3026   0.2256
 4.50   6900   0.2892   0.2305
 5.00   6900   0.2816   0.2312
 5.50   6900   0.2466   0.2593
 6.00   6900   0.2305   0.2714
 2.50   7000   0.2653   0.3476
 3.00   7000   0.2818   0.2804
 3.50   7000   0.2894   0.2507
 4.00   7000   0.2961   0.2276
 4.50   7000   0.2847   0.2310
 5.00   7000   0.2779   0.2307
 5.50   7000   0.2424   0.2592
 6.00   7000   0.2258   0.2713
 2.50   7200   0.2488   0.3512
 3.00   7200   0.2663   0.2837
 3.50   7200   0.2760   0.2529
 4.00   7200   0.2801   0.2331
 4.50   7200   0.2757   0.2311
 5.00   7200   0.2702   0.2298
 5.50   7200   0.2357   0.2580
 6.00   7200   0.2179   0.2704
 2.50   7400   0.2340   0.3560
 3.00   7400   0.2515   0.2881
 3.50   7400   0.2605   0.2581
